SID,Metabolite,Peak_Intensity,Strain,SangerID,Carbon_Source,Well,Plate,OD,Replicate,Type
C1_P2,Hydroxyphenyllactic acid,1024.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Hypoxanthine,204.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Imidazoleacetic acid,180.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Indoleacetaldehyde,2922.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Inosine,69,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Inosinic acid,2536,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Itaconic/Citraconic acid,31562.33,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,L-Dopa,133.33,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Lactic acid/Glyceraldehyde,22560,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Malic acid,0,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Malonic acid,163287.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Mevalonic acid,9601.33,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,N-Methyl-L-glutamic acid,22369.33,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,NAD,855.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Orotic acid,1790.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Oxoglutaric acid,104.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Phenylpyruvic acid,2362.67,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Pyruvic acid,3887.33,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Uracil,22886,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Xanthine,8781.33,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P2,Xanthosine,518.33,Pseudomonadacae,449,D-Glucose,B1,2,0.158,2,S
C1_P3,"2',4'-Dihydroxyacetophenone",1525.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,"2,3-Diaminopropionic acid",903,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,2-Hydroxybutyric acid,3216.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,2-Hydroxyglutaric acid,63911.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,2-Ketobutyric acid/Succinic acid semialdehyde,3997.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,2/3-Phosphoglyceric acid,7549,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,3-(2-Hydroxyphenyl)propanoic acid,11121,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,3-Amino-4-hydroxybenzoic acid,3529,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,3-Hydroxybenzoic acid,1851,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,3-Hydroxyphenylacetic acid,1525.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,4-Guanidinobutanoic acid,819,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,4-Hydroxyphenylpyruvic acid,3669.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,4-Hydroxyproline,1241.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,4-hydroxy-L-phenylglycine,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Acetylglycine,3292,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,"Adenosine 2',3'-cyclic phosphate",29967,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Adenosine monophosphate,20559.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Alanine/Sarcosine,665.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Aminoadipic acid,19129,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Citric/Isocitric acid,284725,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Cyclic AMP,29967,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Deoxyguanosine,10696.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Dethiobiotin,24535.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,FAD,2302,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Fructose 6-phosphate,488,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Fumaric acid,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Gluconic acid,252737.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Glucosamine 6-phosphate,1086.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Glucosamine 6-sulfate,184.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,"Glucurono-6,3-lactone",0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Glycocholic acid,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Guanine,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Guanosine monophosphate,2669,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Homocystine,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Hydroxyphenyllactic acid,1417,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Hypoxanthine,351.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Imidazoleacetic acid,155,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Indoleacetaldehyde,2088,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Inosine,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Inosinic acid,2635.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Itaconic/Citraconic acid,43737.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,L-Dopa,122.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Lactic acid/Glyceraldehyde,19311.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Malic acid,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Malonic acid,71932.34,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Mevalonic acid,57073.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,N-Methyl-L-glutamic acid,19129,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,NAD,821.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Orotic acid,3760.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Oxoglutaric acid,0,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Phenylpyruvic acid,2370.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Pyruvic acid,1678,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Uracil,14463,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Xanthine,9351.67,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C1_P3,Xanthosine,390.33,Pseudomonadacae,449,D-Glucose,C1,2,0.181,3,S
C10_E1,"2',4'-Dihydroxyacetophenone",214.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,"2,3-Diaminopropionic acid",506.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,2-Hydroxybutyric acid,17960.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,2-Hydroxyglutaric acid,32642.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,2-Ketobutyric acid/Succinic acid semialdehyde,418.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,2/3-Phosphoglyceric acid,353,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,3-(2-Hydroxyphenyl)propanoic acid,9002,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,3-Amino-4-hydroxybenzoic acid,4680,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,3-Hydroxybenzoic acid,1806.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,3-Hydroxyphenylacetic acid,214.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,4-Guanidinobutanoic acid,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,4-Hydroxyphenylpyruvic acid,2746.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,4-Hydroxyproline,188,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,4-hydroxy-L-phenylglycine,1367.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Acetylglycine,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,"Adenosine 2',3'-cyclic phosphate",21566.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Adenosine monophosphate,437.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Alanine/Sarcosine,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Aminoadipic acid,471,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Citric/Isocitric acid,10026.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Cyclic AMP,21566.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Deoxyguanosine,99.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Dethiobiotin,437.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,FAD,128.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Fructose 6-phosphate,89,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Fumaric acid,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Gluconic acid,176.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Glucosamine 6-phosphate,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Glucosamine 6-sulfate,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,"Glucurono-6,3-lactone",1425.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Glycocholic acid,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Guanine,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Guanosine monophosphate,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Homocystine,212.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Hydroxyphenyllactic acid,3085.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Hypoxanthine,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Imidazoleacetic acid,826,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Indoleacetaldehyde,163,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Inosine,169.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Inosinic acid,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Itaconic/Citraconic acid,10063,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,L-Dopa,8731.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Lactic acid/Glyceraldehyde,,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Malic acid,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Malonic acid,147.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Mevalonic acid,5334.33,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,N-Methyl-L-glutamic acid,471,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,NAD,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Orotic acid,279,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Oxoglutaric acid,129,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Phenylpyruvic acid,2235,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Pyruvic acid,395,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Uracil,1342,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Xanthine,0,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E1,Xanthosine,2537.67,Enterobacteriaceae,360,D-Lactate,G5,1,0.078,1,A
C10_E2,"2',4'-Dihydroxyacetophenone",1503,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,"2,3-Diaminopropionic acid",371.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,2-Hydroxybutyric acid,6374.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,2-Hydroxyglutaric acid,47279,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,2-Ketobutyric acid/Succinic acid semialdehyde,1938.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,2/3-Phosphoglyceric acid,272.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,3-(2-Hydroxyphenyl)propanoic acid,16024.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,3-Amino-4-hydroxybenzoic acid,6984,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,3-Hydroxybenzoic acid,6431,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,3-Hydroxyphenylacetic acid,1503,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,4-Guanidinobutanoic acid,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,4-Hydroxyphenylpyruvic acid,2951.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,4-Hydroxyproline,511.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,4-hydroxy-L-phenylglycine,3824,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Acetylglycine,198,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,"Adenosine 2',3'-cyclic phosphate",24180.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Adenosine monophosphate,714,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Alanine/Sarcosine,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Aminoadipic acid,472.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Citric/Isocitric acid,32385.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Cyclic AMP,24180.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Deoxyguanosine,104,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Dethiobiotin,1325,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,FAD,139.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Fructose 6-phosphate,753.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Fumaric acid,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Gluconic acid,180.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Glucosamine 6-phosphate,1673,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Glucosamine 6-sulfate,2676.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,"Glucurono-6,3-lactone",1186.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Glycocholic acid,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Guanine,692,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Guanosine monophosphate,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Homocystine,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Hydroxyphenyllactic acid,1058.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Hypoxanthine,3329.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Imidazoleacetic acid,2864.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Indoleacetaldehyde,138,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Inosine,71.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Inosinic acid,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Itaconic/Citraconic acid,23359,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,L-Dopa,7227,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Lactic acid/Glyceraldehyde,,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Malic acid,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Malonic acid,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Mevalonic acid,11107.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,N-Methyl-L-glutamic acid,472.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,NAD,0,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Orotic acid,616.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Oxoglutaric acid,74.67,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Phenylpyruvic acid,2489.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Pyruvic acid,410.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Uracil,6374,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Xanthine,6619.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E2,Xanthosine,6155.33,Enterobacteriaceae,360,D-Lactate,F5,1,0.079,2,A
C10_E3,"2',4'-Dihydroxyacetophenone",0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,"2,3-Diaminopropionic acid",1399.67,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,2-Hydroxybutyric acid,6720.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,2-Hydroxyglutaric acid,28766.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,2-Ketobutyric acid/Succinic acid semialdehyde,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,2/3-Phosphoglyceric acid,436.67,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,3-(2-Hydroxyphenyl)propanoic acid,9376.67,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,3-Amino-4-hydroxybenzoic acid,1667.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,3-Hydroxybenzoic acid,2953,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,3-Hydroxyphenylacetic acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,4-Guanidinobutanoic acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,4-Hydroxyphenylpyruvic acid,2497.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,4-Hydroxyproline,160.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,4-hydroxy-L-phenylglycine,3436.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Acetylglycine,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,"Adenosine 2',3'-cyclic phosphate",20424,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Adenosine monophosphate,188.67,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Alanine/Sarcosine,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Aminoadipic acid,504.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Citric/Isocitric acid,32604,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Cyclic AMP,20424,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Deoxyguanosine,96,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Dethiobiotin,748,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,FAD,109.67,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Fructose 6-phosphate,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Fumaric acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Gluconic acid,190,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Glucosamine 6-phosphate,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Glucosamine 6-sulfate,150,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,"Glucurono-6,3-lactone",568.47,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Glycocholic acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Guanine,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Guanosine monophosphate,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Homocystine,186,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Hydroxyphenyllactic acid,736.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Hypoxanthine,170,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Imidazoleacetic acid,5333,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Indoleacetaldehyde,200,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Inosine,76,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Inosinic acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Itaconic/Citraconic acid,5901.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,L-Dopa,7675,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Lactic acid/Glyceraldehyde,,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Malic acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Malonic acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Mevalonic acid,18621.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,N-Methyl-L-glutamic acid,504.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,NAD,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Orotic acid,244.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Oxoglutaric acid,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Phenylpyruvic acid,1845,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Pyruvic acid,224.33,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Uracil,3307.67,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Xanthine,0,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_E3,Xanthosine,2650,Enterobacteriaceae,360,D-Lactate,E5,1,0.08,3,A
C10_P1,"2',4'-Dihydroxyacetophenone",302.67,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,"2,3-Diaminopropionic acid",1202.33,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,2-Hydroxybutyric acid,17835.33,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,2-Hydroxyglutaric acid,32385,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,2-Ketobutyric acid/Succinic acid semialdehyde,172,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,2/3-Phosphoglyceric acid,270.33,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,3-(2-Hydroxyphenyl)propanoic acid,7855.33,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,3-Amino-4-hydroxybenzoic acid,1124.67,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,3-Hydroxybenzoic acid,223.67,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,3-Hydroxyphenylacetic acid,302.67,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,4-Guanidinobutanoic acid,152.67,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,4-Hydroxyphenylpyruvic acid,1064,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,4-Hydroxyproline,178,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,4-hydroxy-L-phenylglycine,0,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,Acetylglycine,617.67,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,"Adenosine 2',3'-cyclic phosphate",78376.66,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
C10_P1,Adenosine monophosphate,29599.33,Pseudomonadacae,449,D-Lactate,F3,2,0.119,1,A
