,M,Metabolite,Carbon source,Rate [mmol/gDW/h],Std.Err [mmol/gDW/h],Metabolite value [gDW/mmol],N carbons,Mol weight [g/mol],Turnover [mmol/gDW/h],BiGG ID,MV min,MV max,Species,Dataset,Metabolite abbrv.,R2,Mass,Metabolite id,Charge,Phosphate,Intracellular concentration [M],Compound class,Ref,Comment,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotatable Bond Count,Topological Polar Surface Area,Charge (pubchem),xlogP,pubchem id,log10(Rate [mmol/gDW/h]),log10(Metabolite value [gDW/mmol]),Rate [mmol C/gDW/h],Rate [g/gDW/h],Metabolite value [gDW/mmol C],Metabolite value [gDW/g],log10(Rate [mmol C/gDW/h]),log10(Rate [g/gDW/h]),log10(Metabolite value [gDW/mmol C]),log10(Metabolite value [gDW/g]),log10(Turnover [mmol/gDW/h]),Species - Carbon source
46,M5,Gamma-aminobutyrate,L-malate,0.0011683843624538,inf,0.0247616048209997,4.0,103.11976,0.0,4abut,0.0247616048209997,0.0388056375535739,E. coli,SINTEF-23,,,103.11976,,0.0,0.0,4.4e-05,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000561,2.0,3.0,3.0,63.3,0.0,-3.2,119.0,-2.932414264216009,-1.6062212117392107,0.0046735374498152,0.00012048351504398887,0.006190401205249925,0.24012473284460414,-2.330354272888047,-3.9190723706425494,-2.2082812030671732,-0.6195631053126707,-inf,E. coli - L-malate
47,M6,Gamma-aminobutyrate,L-malate,-4.140227185514265e-07,inf,0.0247616048209997,4.0,103.11976,0.0,4abut,0.0247616048209997,0.0388056375535739,E. coli,SINTEF-23,,,103.11976,,0.0,0.0,4.4e-05,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000561,2.0,3.0,3.0,63.3,0.0,-3.2,119.0,,-1.6062212117392107,-1.656090874205706e-06,-4.269392337157065e-08,0.006190401205249925,0.24012473284460414,,,-2.2082812030671732,-0.6195631053126707,-inf,E. coli - L-malate
48,M7,Gamma-aminobutyrate,L-malate,0.0019870839962137,inf,0.0247616048209997,4.0,103.11976,0.0,4abut,0.0247616048209997,0.0388056375535739,E. coli,SINTEF-23,,,103.11976,,0.0,0.0,4.4e-05,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000561,2.0,3.0,3.0,63.3,0.0,-3.2,119.0,-2.701783774399448,-1.6062212117392107,0.0079483359848548,0.00020490762478939765,0.006190401205249925,0.24012473284460414,-2.0997237830714854,-3.688441880825988,-2.2082812030671732,-0.6195631053126707,-inf,E. coli - L-malate
49,M9,Gamma-aminobutyrate,L-alanine,0.0074576921296847,inf,0.0400108106944185,4.0,103.11976,0.0,4abut,0.0400108106944185,0.0400108106945018,E. coli,SINTEF-23,,,103.11976,,0.0,0.0,4.4e-05,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000561,2.0,3.0,3.0,63.3,0.0,-3.2,119.0,-2.127395549258285,-1.397822648907293,0.0298307685187388,0.0007690354225669752,0.010002702673604626,0.38800333412741167,-1.5253355579303225,-3.114053655684825,-1.9998826402352552,-0.4111645424807528,-inf,E. coli - L-alanine
50,M10,Gamma-aminobutyrate,L-alanine,0.0095310063906941,inf,0.0400108106944185,4.0,103.11976,0.0,4abut,0.0400108106944185,0.0400108106945018,E. coli,SINTEF-23,,,103.11976,,0.0,0.0,4.4e-05,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000561,2.0,3.0,3.0,63.3,0.0,-3.2,119.0,-2.020861239251611,-1.397822648907293,0.0381240255627764,0.0009828350915668418,0.010002702673604626,0.38800333412741167,-1.4188012479236485,-3.007519345678151,-1.9998826402352552,-0.4111645424807528,-inf,E. coli - L-alanine
51,M11,Gamma-aminobutyrate,L-alanine,0.0076468654496771,inf,0.0400108106944185,4.0,103.11976,0.0,4abut,0.0400108106944185,0.0400108106945018,E. coli,SINTEF-23,,,103.11976,,0.0,0.0,4.4e-05,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000561,2.0,3.0,3.0,63.3,0.0,-3.2,119.0,-2.1165165513668254,-1.397822648907293,0.0305874617987084,0.0007885429299229947,0.010002702673604626,0.38800333412741167,-1.514456560038863,-3.1031746577933657,-1.9998826402352552,-0.4111645424807528,-inf,E. coli - L-alanine
52,M1,Proline,Galactose,-6.6703069307007045e-06,inf,0.095189759879527,5.0,115.13046,0.0798023655380133,pro__L,0.0813968360468542,0.0951897598797379,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,,-1.0214097687060093,-3.3351534653503524e-05,-7.679555052727602e-07,0.019037951975905403,0.8267990927815888,,,-1.7203797730420283,-0.08260000858099273,-1.0979842349039157,E. coli - Galactose
53,M2,Proline,Galactose,-4.114485350032134e-06,inf,0.095189759879527,5.0,115.13046,0.0798023655380133,pro__L,0.0813968360468542,0.0951897598797379,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,,-1.0214097687060093,-2.0572426750160666e-05,-4.7370259101246053e-07,0.019037951975905403,0.8267990927815888,,,-1.7203797730420283,-0.08260000858099273,-1.0979842349039157,E. coli - Galactose
54,M3,Proline,Galactose,1.057547884133004e-05,inf,0.095189759879527,5.0,115.13046,0.0798023655380133,pro__L,0.0813968360468542,0.0951897598797379,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-4.975699959325094,-1.0214097687060093,5.2877394206650194e-05,1.2175597437225945e-06,0.019037951975905403,0.8267990927815888,-4.276729954989075,-5.914509719450111,-1.7203797730420283,-0.08260000858099273,-1.0979842349039157,E. coli - Galactose
55,M5,Proline,L-malate,-1.807933362545196e-05,1.2488622036804714e-05,0.0269669217665136,5.0,115.13046,0.1215873023124902,pro__L,0.026966921766125,0.0464229527167292,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,,-1.5691686247786445,-9.03966681272598e-05,-2.0814819967917516e-06,0.00539338435330272,0.2342292540698057,,,-2.2681386291146635,-0.6303588646536278,-0.9151117772306957,E. coli - L-malate
56,M6,Proline,L-malate,-2.195264990551814e-05,inf,0.0269669217665136,5.0,115.13046,0.1215873023124902,pro__L,0.026966921766125,0.0464229527167292,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,,-1.5691686247786445,-0.0001097632495275907,-2.52741868184126e-06,0.00539338435330272,0.2342292540698057,,,-2.2681386291146635,-0.6303588646536278,-0.9151117772306957,E. coli - L-malate
57,M7,Proline,L-malate,-2.607927913418704e-05,inf,0.0269669217665136,5.0,115.13046,0.1215873023124902,pro__L,0.026966921766125,0.0464229527167292,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,,-1.5691686247786445,-0.0001303963956709352,-3.0025194031873555e-06,0.00539338435330272,0.2342292540698057,,,-2.2681386291146635,-0.6303588646536278,-0.9151117772306957,E. coli - L-malate
58,M9,Proline,L-alanine,0.0003194256370714,inf,0.0531944419399688,5.0,115.13046,0.0663634011500611,pro__L,0.0531944419399688,0.0531944419401075,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-3.495630230364659,-1.2741337429098933,0.0015971281853569999,3.677562053182334e-05,0.01063888838799376,0.462036214742552,-2.7966602260286404,-4.434439990489676,-1.973103747245912,-0.3353239827848767,-1.1780713643165734,E. coli - L-alanine
59,M10,Proline,L-alanine,6.0014387940051514e-05,4.136748703878566e-05,0.0531944419399688,5.0,115.13046,0.0663634011500611,pro__L,0.0531944419399688,0.0531944419401075,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-4.221744618718262,-1.2741337429098933,0.00030007193970025756,6.9094840901565835e-06,0.01063888838799376,0.462036214742552,-3.5227746143822425,-5.160554378843278,-1.973103747245912,-0.3353239827848767,-1.1780713643165734,E. coli - L-alanine
60,M11,Proline,L-alanine,0.0004911292026651,inf,0.0531944419399688,5.0,115.13046,0.0663634011500611,pro__L,0.0531944419399688,0.0531944419401075,E. coli,SINTEF-23,,,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-3.3088042418422337,-1.2741337429098933,0.0024556460133254997,5.654393102226618e-05,0.01063888838799376,0.462036214742552,-2.609834237506215,-4.247614001967251,-1.973103747245912,-0.3353239827848767,-1.1780713643165734,E. coli - L-alanine
61,,Proline,Glucose,3.506108720570623e-05,5.401944724840931e-06,0.0567004427999728,5.0,115.13046,0.1438664116895761,pro__L,0.0320879655181571,0.0794618316348527,E. coli,Paczia-13,PRO,0.8753273319008835,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-4.455174621039767,-1.2464135494874484,0.00017530543602853113,4.036599098093073e-06,0.01134008855999456,0.49248863246071284,-3.7562046167037484,-5.393984381164784,-1.9453835538234672,-0.30760378936243177,-0.8420405884162147,E. coli - Glucose
62,,Proline,Glucose,0.002297133034157,0.0002440407270538,0.0891002632281284,5.0,115.13046,0.041560346892553,pro__L,0.0891002632280979,0.0891002632281479,C. glutamicum,Paczia-13,PRO,0.9465828210335934,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-2.6388138527251903,-1.0501210129288403,0.011485665170785,0.00026446998290369114,0.01782005264562568,0.7739069506725536,-1.9398438483891716,-3.577623612850207,-1.749091017264859,-0.11131125280382367,-1.3813208361655616,C. glutamicum - Glucose
63,,Proline,Glucose,0.0009503392622783,0.0002791659012871,0.0664583142098274,5.0,114.12252,0.0743688925950692,pro__L,0.06640869391073,0.0664583142098274,B. licheniformis,Paczia-13,PRO,0.7434029461308627,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-3.022121327939788,-1.1774506792874488,0.0047516963113915,0.00010845511146614053,0.01329166284196548,0.582341804315462,-2.3231513236037693,-3.964749974961663,-1.8764206836234676,-0.23482203226557422,-1.1286086854135706,B. licheniformis - Glucose
64,,Proline,Glucose,0.0009296011786834,6.575418183889116e-05,0.0260662580009285,5.0,115.13046,0.0730296799122748,s_1035,0.0250112213705189,0.0260662630868213,S. cerevisiae,Paczia-13,PRO,0.9852121700485584,115.13046,pro__L,0.0,0.0,0.000385,Amino acid,"Bennet et al, glucose",,2.0,3.0,1.0,49.3,0.0,-2.5,145742.0,-3.0317033342917696,-1.583921310457754,0.004648005893416999,0.00010702541131836203,0.0052132516001857,0.22640626990397242,-2.332733329955751,-3.9705130944167863,-2.282891314793773,-0.6451115503327374,-1.136500602858994,S. cerevisiae - Glucose
65,M1,Valine,Galactose,1.003875668312619e-05,inf,0.0942120572926752,5.0,117.14634,0.1527643735984112,val__L,0.0904574654935264,0.0942120572927529,E. coli,SINTEF-23,,,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,-4.998320071961318,-1.0258935124875679,5.019378341563095e-05,1.1760036035787728e-06,0.01884241145853504,0.8042253585786394,-4.2993500676253,-5.929591347467381,-1.7248635168235866,-0.0946222369815042,-0.8159779163993631,E. coli - Galactose
66,M3,Valine,Galactose,8.062516947423461e-06,inf,0.0942120572926752,5.0,117.14634,0.1527643735984112,val__L,0.0904574654935264,0.0942120572927529,E. coli,SINTEF-23,,,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,-5.0935293594680235,-1.0258935124875679,4.0312584737117304e-05,9.444943515786309e-07,0.01884241145853504,0.8042253585786394,-4.394559355132005,-6.0248006349740875,-1.7248635168235866,-0.0946222369815042,-0.8159779163993631,E. coli - Galactose
67,M9,Valine,L-alanine,,,0.0703618618653312,5.0,117.14634,6.992750526702172,val__L,0.070361861865198,0.0703618618653312,E. coli,SINTEF-23,,,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,,-1.1526626770721513,,,0.014072372373066239,0.6006321824935478,,,-1.8516326814081703,-0.2213914015660878,0.8446480346310211,E. coli - L-alanine
68,M10,Valine,L-alanine,,,0.0703618618653312,5.0,117.14634,6.992750526702172,val__L,0.070361861865198,0.0703618618653312,E. coli,SINTEF-23,,,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,,-1.1526626770721513,,,0.014072372373066239,0.6006321824935478,,,-1.8516326814081703,-0.2213914015660878,0.8446480346310211,E. coli - L-alanine
69,M11,Valine,L-alanine,0.0032645347058819,0.0022273521203103,0.0703618618653312,5.0,117.14634,6.992750526702172,val__L,0.070361861865198,0.0703618618653312,E. coli,SINTEF-23,,,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,-2.4861787099687294,-1.1526626770721513,0.0163226735294095,0.0003824282925970411,0.014072372373066239,0.6006321824935478,-1.7872087056327106,-3.417449985474793,-1.8516326814081703,-0.2213914015660878,0.8446480346310211,E. coli - L-alanine
70,,Valine,Glucose,6.586785286797082e-05,3.871222507589387e-06,0.0857148192425438,5.0,117.14634,0.2754011377412155,val__L,0.0857148192425438,0.0900307996814953,E. coli,Paczia-13,VAL,0.9763913465856928,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,-4.181326493273082,-1.0669440863746114,0.00032933926433985415,7.716177887141285e-06,0.01714296384850876,0.73169011718628,-3.4823564889370635,-5.112597768779146,-1.7659140907106303,-0.13567281086854788,-0.560034269911662,E. coli - Glucose
71,,Valine,Glucose,0.0005814336935497,7.884953920277335e-05,0.0745910043139785,5.0,117.14634,0.1420123803808751,val__L,0.0745413526628491,0.0745910043139785,B. licheniformis,Paczia-13,VAL,0.8859476985332315,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,-3.2354998048691344,-1.127313545347298,0.0029071684677485,6.811282915202897e-05,0.014918200862795699,0.6367335446756468,-2.536529800533115,-4.166771080375198,-1.826283549683317,-0.19604226984123443,-0.8476737929639555,B. licheniformis - Glucose
72,,Valine,Glucose,4.673562886390437e-05,1.585594720735042e-05,0.0214743613821732,5.0,117.14634,0.117326283677814,s_1056,0.0214732466289724,0.0214743613827395,S. cerevisiae,Paczia-13,VAL,0.7433229685069561,117.14634,val__L,0.0,0.0,0.00402,Amino acid,"Bennet et al, glucose",,2.0,3.0,2.0,63.3,0.0,-2.3,6287.0,-4.330351909167991,-1.6680797426223155,0.00023367814431952185,5.474907869004755e-06,0.00429487227643464,0.18331226892938526,-3.631381904831972,-5.261623184674055,-2.367049746958334,-0.7368084671162518,-0.9306046854330355,S. cerevisiae - Glucose
73,M1,Pipecolic acid,Galactose,1.1750295234239789e-05,inf,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-4.929951221307955,,7.050177140543873e-05,1.517668132454411e-06,,,-4.151799970924311,-5.818823184962831,,,,E. coli - Galactose
74,M2,Pipecolic acid,Galactose,4.779579625964581e-06,1.0472502249398711e-06,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-5.320610298817216,,2.8677477755787483e-05,6.173305044895853e-07,,,-4.542459048433572,-6.209482262472092,,,,E. coli - Galactose
75,M3,Pipecolic acid,Galactose,4.955681948750655e-06,2.473959655073567e-07,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-5.304896574034255,,2.9734091692503928e-05,6.400758805006346e-07,,,-4.526745323650611,-6.193768537689131,,,,E. coli - Galactose
76,M5,Pipecolic acid,L-malate,1.2302451673184252e-05,inf,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-4.910008332297591,,7.381471003910551e-05,1.588984658108478e-06,,,-4.131857081913947,-5.798880295952467,,,,E. coli - L-malate
77,M6,Pipecolic acid,L-malate,1.5083042870664027e-06,inf,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-5.821511034551862,,9.049825722398416e-06,1.9481258171749657e-07,,,-5.043359784168218,-6.710382998206738,,,,E. coli - L-malate
78,M7,Pipecolic acid,L-malate,5.5424620833793605e-05,inf,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-4.256297269261817,,0.00033254772500276164,7.158644026892782e-06,,,-3.478146018878174,-5.145169232916693,,,,E. coli - L-malate
79,M9,Pipecolic acid,L-alanine,1.8187093897110817e-05,1.6494325320695595e-06,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-4.7402366910013125,,0.0001091225633826649,2.3490450477508328e-06,,,-3.9620854406176687,-5.629108654656188,,,,E. coli - L-alanine
80,M10,Pipecolic acid,L-alanine,1.8128289311095727e-05,5.420145231624592e-06,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-4.741643176478371,,0.00010876973586657437,2.341449847421124e-06,,,-3.9634919260947274,-5.630515140133247,,,,E. coli - L-alanine
81,M11,Pipecolic acid,L-alanine,2.2854179522711623e-05,4.234775028743128e-06,,6.0,129.16,,,,,E. coli,SINTEF-23,,,129.15704,,0.0,0.0,6e-06,Other,Ishii et al.,https://ecmdb.ca/compounds/M2MDB001780,2.0,3.0,1.0,49.3,0.0,-2.3,849.0,-4.641034365499349,,0.00013712507713626974,2.9518458271534334e-06,,,-3.8628831151157055,-5.529906329154225,,,,E. coli - L-alanine
82,M1,Beta-alanine,Galactose,3.075659697996716e-05,4.790429037147761e-06,0.0517338950402457,3.0,89.09318,0.0002079399359882,ala_B,0.0442950015421328,0.0517338950405121,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-4.512061718109223,-1.286224822367954,9.226979093990147e-05,2.7402030309236706e-06,0.0172446316800819,0.5806717757772896,-4.03494046338956,-5.562217257638325,-1.7633460770876164,-0.2360692828388513,-3.682062094056239,E. coli - Galactose
83,M2,Beta-alanine,Galactose,2.646915988825136e-05,inf,0.0517338950402457,3.0,89.09318,0.0002079399359882,ala_B,0.0442950015421328,0.0517338950405121,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-4.577259842668681,-1.286224822367954,7.940747966475408e-05,2.3582216263727585e-06,0.0172446316800819,0.5806717757772896,-4.100138587949019,-5.627415382197784,-1.7633460770876164,-0.2360692828388513,-3.682062094056239,E. coli - Galactose
84,M3,Beta-alanine,Galactose,3.316007491772437e-05,inf,0.0517338950402457,3.0,89.09318,0.0002079399359882,ala_B,0.0442950015421328,0.0517338950405121,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-4.479384496930041,-1.286224822367954,9.948022475317311e-05,2.9543365234583027e-06,0.0172446316800819,0.5806717757772896,-4.002263242210379,-5.529540036459143,-1.7633460770876164,-0.2360692828388513,-3.682062094056239,E. coli - Galactose
85,M5,Beta-alanine,L-malate,0.0001314674705761,1.4202819729431788e-05,0.0119742886017015,3.0,89.09318,0.0003168183761141,ala_B,0.0119742886014906,0.0225346660280068,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-3.8811816927783536,-1.9217502787929746,0.00039440241172829997,1.1712855020181181e-05,0.0039914295339005005,0.13440185434734175,-3.404060438058691,-4.931337232307456,-2.398871533512637,-0.871594739263872,-3.4991896363833614,E. coli - L-malate
86,M6,Beta-alanine,L-malate,0.0001015710065916,1.106769927666098e-05,0.0119742886017015,3.0,89.09318,0.0003168183761141,ala_B,0.0119742886014906,0.0225346660280068,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-3.9932302435703444,-1.9217502787929746,0.0003047130197748,9.049283973046605e-06,0.0039914295339005005,0.13440185434734175,-3.516108988850682,-5.043385783099446,-2.398871533512637,-0.871594739263872,-3.4991896363833614,E. coli - L-malate
87,M7,Beta-alanine,L-malate,0.0005466337315706,inf,0.0119742886017015,3.0,89.09318,0.0003168183761141,ala_B,0.0119742886014906,0.0225346660280068,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-3.2623035724549645,-1.9217502787929746,0.0016399011947118,4.8701337440891154e-05,0.0039914295339005005,0.13440185434734175,-2.785182317735302,-4.312459111984067,-2.398871533512637,-0.871594739263872,-3.4991896363833614,E. coli - L-malate
88,M9,Beta-alanine,L-alanine,0.0004918904793149,inf,0.0220493930997489,3.0,89.09318,0.0001729222096875,ala_B,0.0220493930997489,0.0220493930999876,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-3.308131583256927,-1.6566033598041907,0.0014756714379447,4.382408701388867e-05,0.0073497976999163,0.24748687946427436,-2.8310103285372645,-4.35828712278603,-2.133724614523853,-0.606447820275088,-3.7621492234682696,E. coli - L-alanine
89,M10,Beta-alanine,L-alanine,0.0004821741860244,inf,0.0220493930997489,3.0,89.09318,0.0001729222096875,ala_B,0.0220493930997489,0.0220493930999876,E. coli,SINTEF-23,,,89.09318,ala_B,0.0,0.0,1.2e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000019,2.0,3.0,2.0,63.3,0.0,-3.0,239.0,-3.316796043994338,-1.6566033598041907,0.0014465225580732,4.295843154682536e-05,0.0073497976999163,0.24748687946427436,-2.8396747892746754,-4.3669515835234405,-2.133724614523853,-0.606447820275088,-3.7621492234682696,E. coli - L-alanine
